value,count,m2,percentage
-0.00848602,1,6616.686078,0.001699813
-0.00848555,1,6616.686078,0.001699813
-0.00848535,1,6616.686078,0.001699813
-0.0084842,2,13233.37216,0.003399626
-0.00848403,2,13233.37216,0.003399626
-0.0084833,1,6616.686078,0.001699813
-0.00848314,1,6616.686078,0.001699813
-0.00848022,1,6616.686078,0.001699813
-0.00847666,1,6616.686078,0.001699813
-0.00847644,2,13233.37216,0.003399626
-0.008475,1,6616.686078,0.001699813
-0.00847391,2,13233.37216,0.003399626
-0.00847363,2,13233.37216,0.003399626
-0.00847219,1,6616.686078,0.001699813
-0.00847065,1,6616.686078,0.001699813
-0.00847012,1,6616.686078,0.001699813
-0.00846981,2,13233.37216,0.003399626
-0.00846877,1,6616.686078,0.001699813
-0.0084685,1,6616.686078,0.001699813
-0.00846826,2,13233.37216,0.003399626
-0.00846657,2,13233.37216,0.003399626
-0.00846632,1,6616.686078,0.001699813
-0.00846559,1,6616.686078,0.001699813
-0.00846501,1,6616.686078,0.001699813
-0.00846467,1,6616.686078,0.001699813
-0.00846461,1,6616.686078,0.001699813
-0.00846449,1,6616.686078,0.001699813
-0.00846442,1,6616.686078,0.001699813
-0.00846343,1,6616.686078,0.001699813
-0.00846317,2,13233.37216,0.003399626
-0.00846282,1,6616.686078,0.001699813
-0.00846236,2,13233.37216,0.003399626
-0.00846223,1,6616.686078,0.001699813
-0.00846155,1,6616.686078,0.001699813
-0.00846103,1,6616.686078,0.001699813
-0.00845986,1,6616.686078,0.001699813
-0.00845981,1,6616.686078,0.001699813
-0.0084593,1,6616.686078,0.001699813
-0.00845907,1,6616.686078,0.001699813
-0.00845883,1,6616.686078,0.001699813
-0.0084587,1,6616.686078,0.001699813
-0.00845852,2,13233.37216,0.003399626
-0.00845713,1,6616.686078,0.001699813
-0.00845616,1,6616.686078,0.001699813
-0.00845489,2,13233.37216,0.003399626
-0.00845417,1,6616.686078,0.001699813
-0.00845274,2,13233.37216,0.003399626
-0.00844899,2,13233.37216,0.003399626
-0.00844851,1,6616.686078,0.001699813
-0.00844751,2,13233.37216,0.003399626
-0.00844726,2,13233.37216,0.003399626
-0.00844508,2,13233.37216,0.003399626
-0.00844344,2,13233.37216,0.003399626
-0.00844312,1,6616.686078,0.001699813
-0.00844307,1,6616.686078,0.001699813
-0.008443,1,6616.686078,0.001699813
-0.00844118,1,6616.686078,0.001699813
-0.00844068,1,6616.686078,0.001699813
-0.00844031,2,13233.37216,0.003399626
-0.00843902,1,6616.686078,0.001699813
-0.00843874,2,13233.37216,0.003399626
-0.00843873,1,6616.686078,0.001699813
-0.00843864,1,6616.686078,0.001699813
-0.00843833,1,6616.686078,0.001699813
-0.008437,1,6616.686078,0.001699813
-0.00843605,1,6616.686078,0.001699813
-0.00843573,1,6616.686078,0.001699813
-0.00843572,1,6616.686078,0.001699813
-0.00843543,1,6616.686078,0.001699813
-0.00843259,1,6616.686078,0.001699813
-0.00843162,1,6616.686078,0.001699813
-0.008431,1,6616.686078,0.001699813
-0.00843072,1,6616.686078,0.001699813
-0.00843045,1,6616.686078,0.001699813
-0.008429,2,13233.37216,0.003399626
-0.00842833,1,6616.686078,0.001699813
-0.00842825,2,13233.37216,0.003399626
-0.00842666,1,6616.686078,0.001699813
-0.00842552,2,13233.37216,0.003399626
-0.0084253,1,6616.686078,0.001699813
-0.00842348,2,13233.37216,0.003399626
-0.00842335,1,6616.686078,0.001699813
-0.00842288,2,13233.37216,0.003399626
-0.00842195,1,6616.686078,0.001699813
-0.00842192,1,6616.686078,0.001699813
-0.00842109,1,6616.686078,0.001699813
-0.00842097,1,6616.686078,0.001699813
-0.00842096,1,6616.686078,0.001699813
-0.00842095,1,6616.686078,0.001699813
-0.0084205,2,13233.37216,0.003399626
-0.00841865,1,6616.686078,0.001699813
-0.00841693,1,6616.686078,0.001699813
-0.00841654,1,6616.686078,0.001699813
-0.00841616,2,13233.37216,0.003399626
-0.00841568,1,6616.686078,0.001699813
-0.00841489,2,13233.37216,0.003399626
-0.00841434,2,13233.37216,0.003399626
-0.00841057,1,6616.686078,0.001699813
-0.00840986,2,13233.37216,0.003399626
-0.00840868,1,6616.686078,0.001699813
-0.00840863,2,13233.37216,0.003399626
-0.0084046,1,6616.686078,0.001699813
-0.00840453,1,6616.686078,0.001699813
-0.008404,1,6616.686078,0.001699813
-0.00840343,2,13233.37216,0.003399626
-0.00840325,1,6616.686078,0.001699813
-0.00840195,1,6616.686078,0.001699813
-0.00840184,2,13233.37216,0.003399626
-0.0083997,1,6616.686078,0.001699813
-0.00839927,1,6616.686078,0.001699813
-0.00839914,1,6616.686078,0.001699813
-0.00839913,2,13233.37216,0.003399626
-0.00839906,1,6616.686078,0.001699813
-0.00839865,1,6616.686078,0.001699813
-0.00839665,1,6616.686078,0.001699813
-0.00839569,2,13233.37216,0.003399626
-0.00839452,1,6616.686078,0.001699813
-0.00839298,1,6616.686078,0.001699813
-0.00839193,1,6616.686078,0.001699813
-0.00838884,2,13233.37216,0.003399626
-0.00838877,2,13233.37216,0.003399626
-0.00838646,1,6616.686078,0.001699813
-0.00838617,1,6616.686078,0.001699813
-0.00838484,2,13233.37216,0.003399626
-0.00838455,2,13233.37216,0.003399626
-0.00838307,1,6616.686078,0.001699813
-0.00838191,1,6616.686078,0.001699813
-0.00837989,2,13233.37216,0.003399626
-0.00837955,1,6616.686078,0.001699813
-0.00837865,1,6616.686078,0.001699813
-0.00837831,1,6616.686078,0.001699813
-0.00837684,1,6616.686078,0.001699813
-0.00837428,2,13233.37216,0.003399626
-0.0083717,1,6616.686078,0.001699813
-0.00837088,1,6616.686078,0.001699813
-0.00836924,1,6616.686078,0.001699813
-0.00836921,2,13233.37216,0.003399626
-0.00836918,1,6616.686078,0.001699813
-0.00836843,1,6616.686078,0.001699813
-0.00836693,2,13233.37216,0.003399626
-0.00836616,1,6616.686078,0.001699813
-0.00836516,1,6616.686078,0.001699813
-0.00836486,1,6616.686078,0.001699813
-0.00836425,1,6616.686078,0.001699813
-0.00836394,1,6616.686078,0.001699813
-0.00836381,2,13233.37216,0.003399626
-0.00836221,2,13233.37216,0.003399626
-0.00836178,1,6616.686078,0.001699813
-0.00836128,2,13233.37216,0.003399626
-0.00836051,1,6616.686078,0.001699813
-0.00835997,1,6616.686078,0.001699813
-0.00835917,2,13233.37216,0.003399626
-0.00835899,1,6616.686078,0.001699813
-0.00835633,1,6616.686078,0.001699813
-0.00835519,2,13233.37216,0.003399626
-0.00835354,1,6616.686078,0.001699813
-0.00835346,1,6616.686078,0.001699813
-0.00835258,2,13233.37216,0.003399626
-0.00835184,2,13233.37216,0.003399626
-0.0083518,1,6616.686078,0.001699813
-0.00835085,1,6616.686078,0.001699813
-0.00835048,2,13233.37216,0.003399626
-0.00834958,2,13233.37216,0.003399626
-0.00834862,1,6616.686078,0.001699813
-0.00834779,1,6616.686078,0.001699813
-0.00834673,1,6616.686078,0.001699813
-0.00834431,2,13233.37216,0.003399626
-0.00834406,2,13233.37216,0.003399626
-0.00834268,1,6616.686078,0.001699813
-0.00834156,1,6616.686078,0.001699813
-0.00834107,2,13233.37216,0.003399626
-0.00833606,1,6616.686078,0.001699813
-0.00833588,1,6616.686078,0.001699813
-0.00833537,1,6616.686078,0.001699813
-0.00833477,1,6616.686078,0.001699813
-0.0083347,2,13233.37216,0.003399626
-0.00833234,1,6616.686078,0.001699813
-0.00833184,1,6616.686078,0.001699813
-0.00833117,1,6616.686078,0.001699813
-0.0083301,2,13233.37216,0.003399626
-0.00832957,2,13233.37216,0.003399626
-0.00832815,2,13233.37216,0.003399626
-0.0083253,2,13233.37216,0.003399626
-0.0083245,2,13233.37216,0.003399626
-0.00832347,1,6616.686078,0.001699813
-0.0083232,1,6616.686078,0.001699813
-0.00832276,1,6616.686078,0.001699813
-0.00832012,2,13233.37216,0.003399626
-0.008318,1,6616.686078,0.001699813
-0.00831735,1,6616.686078,0.001699813
-0.00831478,2,13233.37216,0.003399626
-0.00831388,1,6616.686078,0.001699813
-0.00831348,1,6616.686078,0.001699813
-0.00831342,2,13233.37216,0.003399626
-0.00831269,1,6616.686078,0.001699813
-0.00830935,1,6616.686078,0.001699813
-0.00830861,2,13233.37216,0.003399626
-0.00830852,1,6616.686078,0.001699813
-0.00830688,2,13233.37216,0.003399626
-0.00830683,2,13233.37216,0.003399626
-0.00830657,2,13233.37216,0.003399626
-0.00830639,1,6616.686078,0.001699813
-0.00830606,1,6616.686078,0.001699813
-0.00830544,2,13233.37216,0.003399626
-0.00830462,2,13233.37216,0.003399626
-0.00830424,1,6616.686078,0.001699813
-0.00830419,1,6616.686078,0.001699813
-0.00830354,2,13233.37216,0.003399626
-0.00830055,1,6616.686078,0.001699813
-0.00829966,2,13233.37216,0.003399626
-0.00829801,1,6616.686078,0.001699813
-0.00829696,1,6616.686078,0.001699813
-0.0082925,1,6616.686078,0.001699813
-0.00829223,1,6616.686078,0.001699813
-0.00829182,1,6616.686078,0.001699813
-0.00829154,1,6616.686078,0.001699813
-0.00829139,1,6616.686078,0.001699813
-0.00828966,1,6616.686078,0.001699813
-0.00828917,1,6616.686078,0.001699813
-0.00828893,1,6616.686078,0.001699813
-0.00828891,2,13233.37216,0.003399626
-0.00828827,1,6616.686078,0.001699813
-0.00828678,1,6616.686078,0.001699813
-0.00828612,2,13233.37216,0.003399626
-0.00828514,1,6616.686078,0.001699813
-0.00828436,2,13233.37216,0.003399626
-0.00828234,1,6616.686078,0.001699813
-0.00828139,2,13233.37216,0.003399626
-0.00827804,1,6616.686078,0.001699813
-0.00827798,1,6616.686078,0.001699813
-0.00827785,1,6616.686078,0.001699813
-0.00827747,2,13233.37216,0.003399626
-0.00827699,1,6616.686078,0.001699813
-0.00827433,2,13233.37216,0.003399626
-0.00827228,2,13233.37216,0.003399626
-0.00827195,1,6616.686078,0.001699813
-0.00827163,1,6616.686078,0.001699813
-0.00827046,2,13233.37216,0.003399626
-0.00826991,1,6616.686078,0.001699813
-0.00826779,2,13233.37216,0.003399626
-0.0082676,1,6616.686078,0.001699813
-0.00826632,1,6616.686078,0.001699813
-0.00826475,1,6616.686078,0.001699813
-0.00826297,1,6616.686078,0.001699813
-0.00826048,2,13233.37216,0.003399626
-0.00826041,1,6616.686078,0.001699813
-0.00826034,1,6616.686078,0.001699813
-0.0082601,2,13233.37216,0.003399626
-0.00825841,1,6616.686078,0.001699813
-0.00825833,1,6616.686078,0.001699813
-0.00825819,1,6616.686078,0.001699813
-0.00825702,1,6616.686078,0.001699813
-0.00825582,2,13233.37216,0.003399626
-0.00825557,2,13233.37216,0.003399626
-0.00825476,1,6616.686078,0.001699813
-0.00825459,2,13233.37216,0.003399626
-0.00825354,2,13233.37216,0.003399626
-0.00825186,1,6616.686078,0.001699813
-0.00825068,1,6616.686078,0.001699813
-0.00825014,1,6616.686078,0.001699813
-0.00824994,1,6616.686078,0.001699813
-0.00824935,2,13233.37216,0.003399626
-0.00824865,1,6616.686078,0.001699813
-0.0082484,2,13233.37216,0.003399626
-0.00824826,2,13233.37216,0.003399626
-0.00824684,1,6616.686078,0.001699813
-0.0082412,1,6616.686078,0.001699813
-0.00824095,1,6616.686078,0.001699813
-0.0082399,1,6616.686078,0.001699813
-0.00823908,1,6616.686078,0.001699813
-0.0082384,1,6616.686078,0.001699813
-0.00823789,1,6616.686078,0.001699813
-0.0082355,1,6616.686078,0.001699813
-0.00823476,2,13233.37216,0.003399626
-0.00823369,1,6616.686078,0.001699813
-0.00823342,1,6616.686078,0.001699813
-0.00823208,1,6616.686078,0.001699813
-0.00823181,1,6616.686078,0.001699813
-0.00823171,1,6616.686078,0.001699813
-0.00823099,2,13233.37216,0.003399626
-0.00823007,2,13233.37216,0.003399626
-0.00822899,1,6616.686078,0.001699813
-0.00822838,1,6616.686078,0.001699813
-0.00822763,2,13233.37216,0.003399626
-0.00822732,2,13233.37216,0.003399626
-0.00822635,1,6616.686078,0.001699813
-0.008226,1,6616.686078,0.001699813
-0.00822165,1,6616.686078,0.001699813
-0.00822041,1,6616.686078,0.001699813
-0.00821905,2,13233.37216,0.003399626
-0.0082181,1,6616.686078,0.001699813
-0.00821773,1,6616.686078,0.001699813
-0.00821576,2,13233.37216,0.003399626
-0.00821408,2,13233.37216,0.003399626
-0.00821113,1,6616.686078,0.001699813
-0.00820957,2,13233.37216,0.003399626
-0.00820857,2,13233.37216,0.003399626
-0.00820849,1,6616.686078,0.001699813
-0.00820839,1,6616.686078,0.001699813
-0.00820483,1,6616.686078,0.001699813
-0.00820425,1,6616.686078,0.001699813
-0.00820351,1,6616.686078,0.001699813
-0.00820289,2,13233.37216,0.003399626
-0.00820185,1,6616.686078,0.001699813
-0.00820172,1,6616.686078,0.001699813
-0.00820147,1,6616.686078,0.001699813
-0.00820131,1,6616.686078,0.001699813
-0.00820056,2,13233.37216,0.003399626
-0.00819927,1,6616.686078,0.001699813
-0.00819861,1,6616.686078,0.001699813
-0.00819702,1,6616.686078,0.001699813
-0.00819614,2,13233.37216,0.003399626
-0.00819517,1,6616.686078,0.001699813
-0.00819427,1,6616.686078,0.001699813
-0.00819316,1,6616.686078,0.001699813
-0.00819308,2,13233.37216,0.003399626
-0.00819249,2,13233.37216,0.003399626
-0.00819244,1,6616.686078,0.001699813
-0.00819121,1,6616.686078,0.001699813
-0.00818986,1,6616.686078,0.001699813
-0.00818937,2,13233.37216,0.003399626
-0.00818881,1,6616.686078,0.001699813
-0.0081877,1,6616.686078,0.001699813
-0.00818698,1,6616.686078,0.001699813
-0.00818641,1,6616.686078,0.001699813
-0.0081845,1,6616.686078,0.001699813
-0.008184,1,6616.686078,0.001699813
-0.00818318,1,6616.686078,0.001699813
-0.00818289,2,13233.37216,0.003399626
-0.00818208,1,6616.686078,0.001699813
-0.00818175,2,13233.37216,0.003399626
-0.00818139,1,6616.686078,0.001699813
-0.00818134,1,6616.686078,0.001699813
-0.00817999,2,13233.37216,0.003399626
-0.00817983,1,6616.686078,0.001699813
-0.00817874,1,6616.686078,0.001699813
-0.00817804,1,6616.686078,0.001699813
-0.008178,3,19850.05823,0.005099439
-0.0081762,1,6616.686078,0.001699813
-0.008176,2,13233.37216,0.003399626
-0.00817535,1,6616.686078,0.001699813
-0.00817485,2,13233.37216,0.003399626
-0.00817406,1,6616.686078,0.001699813
-0.00817227,1,6616.686078,0.001699813
-0.00817198,2,13233.37216,0.003399626
-0.00817124,1,6616.686078,0.001699813
-0.00817105,2,13233.37216,0.003399626
-0.00817051,1,6616.686078,0.001699813
-0.00816983,1,6616.686078,0.001699813
-0.00816958,1,6616.686078,0.001699813
-0.00816882,2,13233.37216,0.003399626
-0.00816844,2,13233.37216,0.003399626
-0.00816824,2,13233.37216,0.003399626
-0.00816695,1,6616.686078,0.001699813
-0.00816683,1,6616.686078,0.001699813
-0.00816609,2,13233.37216,0.003399626
-0.00816557,1,6616.686078,0.001699813
-0.00816548,1,6616.686078,0.001699813
-0.00816277,1,6616.686078,0.001699813
-0.00816265,2,13233.37216,0.003399626
-0.00816235,1,6616.686078,0.001699813
-0.0081619,1,6616.686078,0.001699813
-0.00816185,2,13233.37216,0.003399626
-0.00816179,1,6616.686078,0.001699813
-0.00816178,2,13233.37216,0.003399626
-0.0081617,2,13233.37216,0.003399626
-0.00816168,2,13233.37216,0.003399626
-0.0081613,2,13233.37216,0.003399626
-0.00816122,1,6616.686078,0.001699813
-0.00816113,2,13233.37216,0.003399626
-0.00816048,2,13233.37216,0.003399626
-0.00815964,1,6616.686078,0.001699813
-0.00815902,2,13233.37216,0.003399626
-0.00815883,1,6616.686078,0.001699813
-0.00815742,1,6616.686078,0.001699813
-0.00815739,2,13233.37216,0.003399626
-0.00815569,1,6616.686078,0.001699813
-0.00815568,2,13233.37216,0.003399626
-0.00815512,1,6616.686078,0.001699813
-0.00815504,1,6616.686078,0.001699813
-0.00815501,1,6616.686078,0.001699813
-0.00815414,1,6616.686078,0.001699813
-0.00815404,1,6616.686078,0.001699813
-0.00815258,1,6616.686078,0.001699813
-0.00815206,1,6616.686078,0.001699813
-0.00815099,1,6616.686078,0.001699813
-0.00815021,1,6616.686078,0.001699813
-0.00814997,2,13233.37216,0.003399626
-0.00814972,1,6616.686078,0.001699813
-0.0081489,2,13233.37216,0.003399626
-0.00814872,1,6616.686078,0.001699813
-0.00814867,2,13233.37216,0.003399626
-0.00814774,1,6616.686078,0.001699813
-0.00814742,1,6616.686078,0.001699813
-0.00814741,1,6616.686078,0.001699813
-0.00814541,1,6616.686078,0.001699813
-0.00814527,1,6616.686078,0.001699813
-0.00814516,1,6616.686078,0.001699813
-0.00814493,1,6616.686078,0.001699813
-0.00814307,2,13233.37216,0.003399626
-0.00814257,2,13233.37216,0.003399626
-0.00814248,2,13233.37216,0.003399626
-0.00814211,1,6616.686078,0.001699813
-0.00813818,1,6616.686078,0.001699813
-0.00813776,2,13233.37216,0.003399626
-0.0081374,1,6616.686078,0.001699813
-0.00813552,1,6616.686078,0.001699813
-0.00813523,2,13233.37216,0.003399626
-0.00813442,1,6616.686078,0.001699813
-0.00813261,2,13233.37216,0.003399626
-0.00813193,2,13233.37216,0.003399626
-0.00813021,2,13233.37216,0.003399626
-0.0081279,1,6616.686078,0.001699813
-0.00812495,1,6616.686078,0.001699813
-0.00812484,1,6616.686078,0.001699813
-0.00812405,2,13233.37216,0.003399626
-0.00812121,2,13233.37216,0.003399626
-0.00811902,2,13233.37216,0.003399626
-0.0081167,2,13233.37216,0.003399626
-0.00811609,1,6616.686078,0.001699813
-0.00811605,1,6616.686078,0.001699813
-0.00811571,2,13233.37216,0.003399626
-0.00811567,1,6616.686078,0.001699813
-0.00811524,2,13233.37216,0.003399626
-0.00811387,1,6616.686078,0.001699813
-0.00811372,1,6616.686078,0.001699813
-0.00811364,2,13233.37216,0.003399626
-0.00811293,2,13233.37216,0.003399626
-0.00811279,2,13233.37216,0.003399626
-0.00811229,1,6616.686078,0.001699813
-0.00810599,2,13233.37216,0.003399626
-0.00810519,1,6616.686078,0.001699813
-0.00810378,1,6616.686078,0.001699813
-0.00810299,1,6616.686078,0.001699813
-0.00810202,1,6616.686078,0.001699813
-0.00810068,1,6616.686078,0.001699813
-0.00809976,1,6616.686078,0.001699813
-0.00809753,2,13233.37216,0.003399626
-0.00809488,1,6616.686078,0.001699813
-0.00809453,1,6616.686078,0.001699813
-0.0080927,1,6616.686078,0.001699813
-0.00809258,2,13233.37216,0.003399626
-0.00809204,1,6616.686078,0.001699813
-0.00809193,1,6616.686078,0.001699813
-0.00809097,1,6616.686078,0.001699813
-0.00809093,1,6616.686078,0.001699813
-0.00809078,1,6616.686078,0.001699813
-0.0080902,1,6616.686078,0.001699813
-0.00808946,2,13233.37216,0.003399626
-0.00808939,1,6616.686078,0.001699813
-0.00808854,1,6616.686078,0.001699813
-0.00808519,1,6616.686078,0.001699813
-0.00808452,2,13233.37216,0.003399626
-0.00808356,1,6616.686078,0.001699813
-0.00808215,2,13233.37216,0.003399626
-0.00808074,1,6616.686078,0.001699813
-0.00808023,1,6616.686078,0.001699813
-0.00807861,1,6616.686078,0.001699813
-0.00807807,1,6616.686078,0.001699813
-0.00807739,1,6616.686078,0.001699813
-0.00807682,2,13233.37216,0.003399626
-0.00807601,1,6616.686078,0.001699813
-0.00807561,1,6616.686078,0.001699813
-0.00807484,2,13233.37216,0.003399626
-0.00807406,1,6616.686078,0.001699813
-0.00807279,2,13233.37216,0.003399626
-0.0080723,2,13233.37216,0.003399626
-0.00807204,1,6616.686078,0.001699813
-0.00807118,1,6616.686078,0.001699813
-0.00807008,1,6616.686078,0.001699813
-0.0080696,1,6616.686078,0.001699813
-0.00806949,1,6616.686078,0.001699813
-0.008069,1,6616.686078,0.001699813
-0.00806897,1,6616.686078,0.001699813
-0.00806782,1,6616.686078,0.001699813
-0.00806712,2,13233.37216,0.003399626
-0.00806682,2,13233.37216,0.003399626
-0.00806511,2,13233.37216,0.003399626
-0.0080643,1,6616.686078,0.001699813
-0.00806423,1,6616.686078,0.001699813
-0.00806417,2,13233.37216,0.003399626
-0.00806375,1,6616.686078,0.001699813
-0.00806337,1,6616.686078,0.001699813
-0.00805957,1,6616.686078,0.001699813
-0.00805818,1,6616.686078,0.001699813
-0.00805776,1,6616.686078,0.001699813
-0.00805702,1,6616.686078,0.001699813
-0.00805673,1,6616.686078,0.001699813
-0.00805469,1,6616.686078,0.001699813
-0.00805286,1,6616.686078,0.001699813
-0.00805205,1,6616.686078,0.001699813
-0.00805107,1,6616.686078,0.001699813
-0.00804986,2,13233.37216,0.003399626
-0.00804822,1,6616.686078,0.001699813
-0.00804668,1,6616.686078,0.001699813
-0.00804605,1,6616.686078,0.001699813
-0.00804578,2,13233.37216,0.003399626
-0.00804562,1,6616.686078,0.001699813
-0.00804545,1,6616.686078,0.001699813
-0.00804409,1,6616.686078,0.001699813
-0.00804146,1,6616.686078,0.001699813
-0.008041,1,6616.686078,0.001699813
-0.00804082,2,13233.37216,0.003399626
-0.0080397,1,6616.686078,0.001699813
-0.00803962,1,6616.686078,0.001699813
-0.0080396,2,13233.37216,0.003399626
-0.00803621,1,6616.686078,0.001699813
-0.00803547,1,6616.686078,0.001699813
-0.0080353,2,13233.37216,0.003399626
-0.00803524,1,6616.686078,0.001699813
-0.0080328,1,6616.686078,0.001699813
-0.00803114,1,6616.686078,0.001699813
-0.00802923,2,13233.37216,0.003399626
-0.00802889,1,6616.686078,0.001699813
-0.00802853,1,6616.686078,0.001699813
-0.00802789,1,6616.686078,0.001699813
-0.00802744,1,6616.686078,0.001699813
-0.0080269,1,6616.686078,0.001699813
-0.00802677,2,13233.37216,0.003399626
-0.00802668,1,6616.686078,0.001699813
-0.0080262,1,6616.686078,0.001699813
-0.00802343,1,6616.686078,0.001699813
-0.00802312,1,6616.686078,0.001699813
-0.00802266,2,13233.37216,0.003399626
-0.00802192,2,13233.37216,0.003399626
-0.00802151,1,6616.686078,0.001699813
-0.00802142,2,13233.37216,0.003399626
-0.00802082,1,6616.686078,0.001699813
-0.00802068,1,6616.686078,0.001699813
-0.00802059,2,13233.37216,0.003399626
-0.00801915,1,6616.686078,0.001699813
-0.00801888,1,6616.686078,0.001699813
-0.00801802,1,6616.686078,0.001699813
-0.00801689,1,6616.686078,0.001699813
-0.00801139,1,6616.686078,0.001699813
-0.0080088,1,6616.686078,0.001699813
-0.00800817,1,6616.686078,0.001699813
-0.00800777,1,6616.686078,0.001699813
-0.00800675,1,6616.686078,0.001699813
-0.00800553,1,6616.686078,0.001699813
-0.00800533,1,6616.686078,0.001699813
-0.00800441,2,13233.37216,0.003399626
-0.00800343,2,13233.37216,0.003399626
-0.00800286,2,13233.37216,0.003399626
-0.00800276,2,13233.37216,0.003399626
-0.0080005,1,6616.686078,0.001699813
-0.00799859,2,13233.37216,0.003399626
-0.00799751,1,6616.686078,0.001699813
-0.00799661,1,6616.686078,0.001699813
-0.00799613,1,6616.686078,0.001699813
-0.007996,1,6616.686078,0.001699813
-0.00799534,1,6616.686078,0.001699813
-0.00799311,1,6616.686078,0.001699813
-0.00799164,2,13233.37216,0.003399626
-0.00799135,1,6616.686078,0.001699813
-0.00799086,2,13233.37216,0.003399626
-0.00798971,2,13233.37216,0.003399626
-0.00798789,2,13233.37216,0.003399626
-0.00798786,1,6616.686078,0.001699813
-0.00798695,2,13233.37216,0.003399626
-0.00798561,1,6616.686078,0.001699813
-0.00798387,2,13233.37216,0.003399626
-0.00798377,1,6616.686078,0.001699813
-0.00798372,4,26466.74431,0.006799252
-0.00798305,2,13233.37216,0.003399626
-0.0079824,2,13233.37216,0.003399626
-0.00798056,1,6616.686078,0.001699813
-0.00797925,2,13233.37216,0.003399626
-0.00797917,1,6616.686078,0.001699813
-0.00797836,1,6616.686078,0.001699813
-0.00797783,1,6616.686078,0.001699813
-0.00797768,1,6616.686078,0.001699813
-0.00797606,1,6616.686078,0.001699813
-0.00797495,1,6616.686078,0.001699813
-0.00797429,1,6616.686078,0.001699813
-0.00797389,1,6616.686078,0.001699813
-0.00797326,1,6616.686078,0.001699813
-0.00797318,1,6616.686078,0.001699813
-0.00797023,1,6616.686078,0.001699813
-0.00796995,1,6616.686078,0.001699813
-0.00796865,2,13233.37216,0.003399626
-0.00796562,1,6616.686078,0.001699813
-0.0079646,1,6616.686078,0.001699813
-0.00796408,1,6616.686078,0.001699813
-0.00796245,1,6616.686078,0.001699813
-0.00796243,2,13233.37216,0.003399626
-0.00796236,1,6616.686078,0.001699813
-0.00796074,4,26466.74431,0.006799252
-0.0079602,1,6616.686078,0.001699813
-0.00795999,1,6616.686078,0.001699813
-0.00795929,1,6616.686078,0.001699813
-0.00795923,2,13233.37216,0.003399626
-0.00795873,1,6616.686078,0.001699813
-0.00795839,1,6616.686078,0.001699813
-0.00795751,1,6616.686078,0.001699813
-0.00795637,2,13233.37216,0.003399626
-0.00795546,2,13233.37216,0.003399626
-0.00795158,2,13233.37216,0.003399626
-0.00795146,1,6616.686078,0.001699813
-0.00795134,1,6616.686078,0.001699813
-0.00795077,1,6616.686078,0.001699813
-0.00794994,2,13233.37216,0.003399626
-0.007946,1,6616.686078,0.001699813
-0.00794556,1,6616.686078,0.001699813
-0.0079451,1,6616.686078,0.001699813
-0.00794446,1,6616.686078,0.001699813
-0.00794399,1,6616.686078,0.001699813
-0.00794296,1,6616.686078,0.001699813
-0.00794053,2,13233.37216,0.003399626
-0.00793991,1,6616.686078,0.001699813
-0.00793938,2,13233.37216,0.003399626
-0.00793917,1,6616.686078,0.001699813
-0.0079387,1,6616.686078,0.001699813
-0.00793864,1,6616.686078,0.001699813
-0.0079383,2,13233.37216,0.003399626
-0.00793724,1,6616.686078,0.001699813
-0.00793425,2,13233.37216,0.003399626
-0.00793332,2,13233.37216,0.003399626
-0.00793128,2,13233.37216,0.003399626
-0.00793079,1,6616.686078,0.001699813
-0.00792964,1,6616.686078,0.001699813
-0.00792909,1,6616.686078,0.001699813
-0.00792875,2,13233.37216,0.003399626
-0.00792874,1,6616.686078,0.001699813
-0.00792626,1,6616.686078,0.001699813
-0.0079254,1,6616.686078,0.001699813
-0.00792384,2,13233.37216,0.003399626
-0.00792242,1,6616.686078,0.001699813
-0.00792225,1,6616.686078,0.001699813
-0.00792213,1,6616.686078,0.001699813
-0.00791988,1,6616.686078,0.001699813
-0.0079189,1,6616.686078,0.001699813
-0.00791801,1,6616.686078,0.001699813
-0.00791753,1,6616.686078,0.001699813
-0.00791729,1,6616.686078,0.001699813
-0.0079169,1,6616.686078,0.001699813
-0.00791624,1,6616.686078,0.001699813
-0.00791353,1,6616.686078,0.001699813
-0.00791339,1,6616.686078,0.001699813
-0.00791316,1,6616.686078,0.001699813
-0.00791278,1,6616.686078,0.001699813
-0.00791057,1,6616.686078,0.001699813
-0.0079099,2,13233.37216,0.003399626
-0.00790977,2,13233.37216,0.003399626
-0.00790953,1,6616.686078,0.001699813
-0.00790823,2,13233.37216,0.003399626
-0.00790729,1,6616.686078,0.001699813
-0.00790718,1,6616.686078,0.001699813
-0.00790677,2,13233.37216,0.003399626
-0.00790566,2,13233.37216,0.003399626
-0.00790546,1,6616.686078,0.001699813
-0.00790336,2,13233.37216,0.003399626
-0.00790262,1,6616.686078,0.001699813
-0.00790234,1,6616.686078,0.001699813
-0.00790163,1,6616.686078,0.001699813
-0.00790123,1,6616.686078,0.001699813
-0.00790073,1,6616.686078,0.001699813
-0.00789975,1,6616.686078,0.001699813
-0.00789925,2,13233.37216,0.003399626
-0.00789854,1,6616.686078,0.001699813
-0.00789688,1,6616.686078,0.001699813
-0.0078963,2,13233.37216,0.003399626
-0.00789494,2,13233.37216,0.003399626
-0.00789445,2,13233.37216,0.003399626
-0.007894,2,13233.37216,0.003399626
-0.00789395,1,6616.686078,0.001699813
