value,count,m2,percentage
-0.01578869,1,6616.686078,0.001699813
-0.0157876,2,13233.37216,0.003399626
-0.01578688,1,6616.686078,0.001699813
-0.01578641,1,6616.686078,0.001699813
-0.01578624,1,6616.686078,0.001699813
-0.01578586,2,13233.37216,0.003399626
-0.01578576,2,13233.37216,0.003399626
-0.01578419,1,6616.686078,0.001699813
-0.01578322,1,6616.686078,0.001699813
-0.0157825,1,6616.686078,0.001699813
-0.01578163,1,6616.686078,0.001699813
-0.0157799,1,6616.686078,0.001699813
-0.01577963,1,6616.686078,0.001699813
-0.01577959,1,6616.686078,0.001699813
-0.01577935,1,6616.686078,0.001699813
-0.01577508,1,6616.686078,0.001699813
-0.01577505,2,13233.37216,0.003399626
-0.01577415,2,13233.37216,0.003399626
-0.01577239,1,6616.686078,0.001699813
-0.01576951,1,6616.686078,0.001699813
-0.0157655,1,6616.686078,0.001699813
-0.01576523,1,6616.686078,0.001699813
-0.01576502,1,6616.686078,0.001699813
-0.01576406,1,6616.686078,0.001699813
-0.01576152,2,13233.37216,0.003399626
-0.01576098,2,13233.37216,0.003399626
-0.01575972,2,13233.37216,0.003399626
-0.01575867,2,13233.37216,0.003399626
-0.01575827,1,6616.686078,0.001699813
-0.01575773,1,6616.686078,0.001699813
-0.0157554,1,6616.686078,0.001699813
-0.01575519,1,6616.686078,0.001699813
-0.01575506,1,6616.686078,0.001699813
-0.01575458,2,13233.37216,0.003399626
-0.01575252,2,13233.37216,0.003399626
-0.01575159,2,13233.37216,0.003399626
-0.01574867,2,13233.37216,0.003399626
-0.01574608,1,6616.686078,0.001699813
-0.01574439,2,13233.37216,0.003399626
-0.01574427,1,6616.686078,0.001699813
-0.01574425,1,6616.686078,0.001699813
-0.01574424,1,6616.686078,0.001699813
-0.01574236,2,13233.37216,0.003399626
-0.01574005,1,6616.686078,0.001699813
-0.01573819,1,6616.686078,0.001699813
-0.01573726,1,6616.686078,0.001699813
-0.01573577,1,6616.686078,0.001699813
-0.01573289,1,6616.686078,0.001699813
-0.01573254,1,6616.686078,0.001699813
-0.01573241,2,13233.37216,0.003399626
-0.01573081,1,6616.686078,0.001699813
-0.01572988,1,6616.686078,0.001699813
-0.0157282,1,6616.686078,0.001699813
-0.01572694,1,6616.686078,0.001699813
-0.0157266,1,6616.686078,0.001699813
-0.01572436,1,6616.686078,0.001699813
-0.01572435,1,6616.686078,0.001699813
-0.0157237,1,6616.686078,0.001699813
-0.01572144,1,6616.686078,0.001699813
-0.01572098,2,13233.37216,0.003399626
-0.01571997,1,6616.686078,0.001699813
-0.01571879,1,6616.686078,0.001699813
-0.01571459,1,6616.686078,0.001699813
-0.01571422,1,6616.686078,0.001699813
-0.01571087,1,6616.686078,0.001699813
-0.01570965,1,6616.686078,0.001699813
-0.01570955,2,13233.37216,0.003399626
-0.01570843,2,13233.37216,0.003399626
-0.01570491,1,6616.686078,0.001699813
-0.01570413,1,6616.686078,0.001699813
-0.01570322,2,13233.37216,0.003399626
-0.01570035,1,6616.686078,0.001699813
-0.01569988,1,6616.686078,0.001699813
-0.01569946,1,6616.686078,0.001699813
-0.0156992,1,6616.686078,0.001699813
-0.0156949,2,13233.37216,0.003399626
-0.01569486,2,13233.37216,0.003399626
-0.01569387,1,6616.686078,0.001699813
-0.01569197,1,6616.686078,0.001699813
-0.0156911,2,13233.37216,0.003399626
-0.01569013,1,6616.686078,0.001699813
-0.0156897,2,13233.37216,0.003399626
-0.01568719,1,6616.686078,0.001699813
-0.01568294,1,6616.686078,0.001699813
-0.01567886,1,6616.686078,0.001699813
-0.01567813,1,6616.686078,0.001699813
-0.01567547,1,6616.686078,0.001699813
-0.01567496,1,6616.686078,0.001699813
-0.01567315,2,13233.37216,0.003399626
-0.01567265,1,6616.686078,0.001699813
-0.0156713,1,6616.686078,0.001699813
-0.01567127,1,6616.686078,0.001699813
-0.01567044,2,13233.37216,0.003399626
-0.01567032,1,6616.686078,0.001699813
-0.01566969,2,13233.37216,0.003399626
-0.01566897,2,13233.37216,0.003399626
-0.0156678,1,6616.686078,0.001699813
-0.01566499,1,6616.686078,0.001699813
-0.01566429,2,13233.37216,0.003399626
-0.01566134,1,6616.686078,0.001699813
-0.01566068,1,6616.686078,0.001699813
-0.01565126,1,6616.686078,0.001699813
-0.01564989,1,6616.686078,0.001699813
-0.01564744,2,13233.37216,0.003399626
-0.01563996,1,6616.686078,0.001699813
-0.01563448,1,6616.686078,0.001699813
-0.01563434,2,13233.37216,0.003399626
-0.01563171,2,13233.37216,0.003399626
-0.0156306,1,6616.686078,0.001699813
-0.01563031,2,13233.37216,0.003399626
-0.01562768,2,13233.37216,0.003399626
-0.01562727,1,6616.686078,0.001699813
-0.01562669,1,6616.686078,0.001699813
-0.01562598,1,6616.686078,0.001699813
-0.01562512,1,6616.686078,0.001699813
-0.01562409,1,6616.686078,0.001699813
-0.01562311,1,6616.686078,0.001699813
-0.01562117,2,13233.37216,0.003399626
-0.01562045,3,19850.05823,0.005099439
-0.01561852,1,6616.686078,0.001699813
-0.01561643,1,6616.686078,0.001699813
-0.01561431,2,13233.37216,0.003399626
-0.01561188,1,6616.686078,0.001699813
-0.01561058,1,6616.686078,0.001699813
-0.01561006,2,13233.37216,0.003399626
-0.01560315,2,13233.37216,0.003399626
-0.01560286,2,13233.37216,0.003399626
-0.01560258,2,13233.37216,0.003399626
-0.01560152,2,13233.37216,0.003399626
-0.01560122,1,6616.686078,0.001699813
-0.01559965,1,6616.686078,0.001699813
-0.01559836,1,6616.686078,0.001699813
-0.01559702,1,6616.686078,0.001699813
-0.01559645,1,6616.686078,0.001699813
-0.01559572,1,6616.686078,0.001699813
-0.01559422,2,13233.37216,0.003399626
-0.01559381,1,6616.686078,0.001699813
-0.01559373,2,13233.37216,0.003399626
-0.01559272,1,6616.686078,0.001699813
-0.01559268,2,13233.37216,0.003399626
-0.01559224,1,6616.686078,0.001699813
-0.01559096,2,13233.37216,0.003399626
-0.01559008,1,6616.686078,0.001699813
-0.01558722,1,6616.686078,0.001699813
-0.01558604,1,6616.686078,0.001699813
-0.01558524,2,13233.37216,0.003399626
-0.01558494,1,6616.686078,0.001699813
-0.01558397,1,6616.686078,0.001699813
-0.01558223,1,6616.686078,0.001699813
-0.01558141,1,6616.686078,0.001699813
-0.01557988,1,6616.686078,0.001699813
-0.01557973,2,13233.37216,0.003399626
-0.01557928,2,13233.37216,0.003399626
-0.01557439,2,13233.37216,0.003399626
-0.01557364,2,13233.37216,0.003399626
-0.01557201,1,6616.686078,0.001699813
-0.0155705,2,13233.37216,0.003399626
-0.01557021,1,6616.686078,0.001699813
-0.01556935,1,6616.686078,0.001699813
-0.01556535,2,13233.37216,0.003399626
-0.01556245,2,13233.37216,0.003399626
-0.01556036,2,13233.37216,0.003399626
-0.01556028,1,6616.686078,0.001699813
-0.01555934,1,6616.686078,0.001699813
-0.01555921,1,6616.686078,0.001699813
-0.01555123,1,6616.686078,0.001699813
-0.01554552,1,6616.686078,0.001699813
-0.01554346,2,13233.37216,0.003399626
-0.01554177,1,6616.686078,0.001699813
-0.01554082,1,6616.686078,0.001699813
-0.01553949,2,13233.37216,0.003399626
-0.0155352,1,6616.686078,0.001699813
-0.0155318,1,6616.686078,0.001699813
-0.01553169,2,13233.37216,0.003399626
-0.01553136,1,6616.686078,0.001699813
-0.01553007,1,6616.686078,0.001699813
-0.01552891,1,6616.686078,0.001699813
-0.01551988,1,6616.686078,0.001699813
-0.01551908,2,13233.37216,0.003399626
-0.01551503,1,6616.686078,0.001699813
-0.01551414,2,13233.37216,0.003399626
-0.01551173,2,13233.37216,0.003399626
-0.01550689,2,13233.37216,0.003399626
-0.0155041,1,6616.686078,0.001699813
-0.01549797,1,6616.686078,0.001699813
-0.01549407,1,6616.686078,0.001699813
-0.01549389,2,13233.37216,0.003399626
-0.01549376,2,13233.37216,0.003399626
-0.0154875,1,6616.686078,0.001699813
-0.01548688,1,6616.686078,0.001699813
-0.01548372,1,6616.686078,0.001699813
-0.01548205,2,13233.37216,0.003399626
-0.01548099,1,6616.686078,0.001699813
-0.01548002,1,6616.686078,0.001699813
-0.01547782,1,6616.686078,0.001699813
-0.01547584,1,6616.686078,0.001699813
-0.01547492,1,6616.686078,0.001699813
-0.01547456,2,13233.37216,0.003399626
-0.01547238,1,6616.686078,0.001699813
-0.01547022,1,6616.686078,0.001699813
-0.01546939,1,6616.686078,0.001699813
-0.01546481,2,13233.37216,0.003399626
-0.01546336,1,6616.686078,0.001699813
-0.01546207,1,6616.686078,0.001699813
-0.01545972,1,6616.686078,0.001699813
-0.01545687,1,6616.686078,0.001699813
-0.01545619,1,6616.686078,0.001699813
-0.01545306,1,6616.686078,0.001699813
-0.01545299,1,6616.686078,0.001699813
-0.0154484,1,6616.686078,0.001699813
-0.01543985,2,13233.37216,0.003399626
-0.01543934,1,6616.686078,0.001699813
-0.01543894,1,6616.686078,0.001699813
-0.0154388,1,6616.686078,0.001699813
-0.01543818,1,6616.686078,0.001699813
-0.01543783,1,6616.686078,0.001699813
-0.0154377,1,6616.686078,0.001699813
-0.01543543,1,6616.686078,0.001699813
-0.01543383,1,6616.686078,0.001699813
-0.01543269,1,6616.686078,0.001699813
-0.01542885,1,6616.686078,0.001699813
-0.01542773,1,6616.686078,0.001699813
-0.01542696,1,6616.686078,0.001699813
-0.01542235,2,13233.37216,0.003399626
-0.01542194,1,6616.686078,0.001699813
-0.01541924,1,6616.686078,0.001699813
-0.01541791,1,6616.686078,0.001699813
-0.01541399,1,6616.686078,0.001699813
-0.01541341,2,13233.37216,0.003399626
-0.01541192,1,6616.686078,0.001699813
-0.01541067,2,13233.37216,0.003399626
-0.01540994,1,6616.686078,0.001699813
-0.01540984,2,13233.37216,0.003399626
-0.01540879,1,6616.686078,0.001699813
-0.0154087,1,6616.686078,0.001699813
-0.01540719,2,13233.37216,0.003399626
-0.01540702,1,6616.686078,0.001699813
-0.01540355,1,6616.686078,0.001699813
-0.01540095,2,13233.37216,0.003399626
-0.01540045,2,13233.37216,0.003399626
-0.01540028,2,13233.37216,0.003399626
-0.01539996,1,6616.686078,0.001699813
-0.01539967,2,13233.37216,0.003399626
-0.01539648,1,6616.686078,0.001699813
-0.01539572,1,6616.686078,0.001699813
-0.01539522,2,13233.37216,0.003399626
-0.0153947,1,6616.686078,0.001699813
-0.01539267,1,6616.686078,0.001699813
-0.01539167,1,6616.686078,0.001699813
-0.01538425,1,6616.686078,0.001699813
-0.01538363,2,13233.37216,0.003399626
-0.01538322,1,6616.686078,0.001699813
-0.01538204,1,6616.686078,0.001699813
-0.01538089,1,6616.686078,0.001699813
-0.01537973,2,13233.37216,0.003399626
-0.01537919,1,6616.686078,0.001699813
-0.01537913,2,13233.37216,0.003399626
-0.01537759,1,6616.686078,0.001699813
-0.01537677,1,6616.686078,0.001699813
-0.01537457,2,13233.37216,0.003399626
-0.01537453,2,13233.37216,0.003399626
-0.015374,2,13233.37216,0.003399626
-0.01537384,1,6616.686078,0.001699813
-0.01536772,2,13233.37216,0.003399626
-0.01536522,1,6616.686078,0.001699813
-0.01536138,2,13233.37216,0.003399626
-0.01535913,1,6616.686078,0.001699813
-0.01535778,1,6616.686078,0.001699813
-0.01535776,2,13233.37216,0.003399626
-0.0153577,2,13233.37216,0.003399626
-0.01535678,1,6616.686078,0.001699813
-0.01535619,1,6616.686078,0.001699813
-0.01535186,2,13233.37216,0.003399626
-0.01535074,2,13233.37216,0.003399626
-0.01534814,1,6616.686078,0.001699813
-0.01534812,1,6616.686078,0.001699813
-0.01534635,1,6616.686078,0.001699813
-0.01534376,1,6616.686078,0.001699813
-0.01534311,2,13233.37216,0.003399626
-0.01534259,2,13233.37216,0.003399626
-0.01534227,1,6616.686078,0.001699813
-0.01534174,2,13233.37216,0.003399626
-0.01534043,2,13233.37216,0.003399626
-0.01533711,2,13233.37216,0.003399626
-0.01533482,2,13233.37216,0.003399626
-0.01533313,1,6616.686078,0.001699813
-0.01533115,1,6616.686078,0.001699813
-0.01532882,1,6616.686078,0.001699813
-0.01532772,1,6616.686078,0.001699813
-0.01532728,2,13233.37216,0.003399626
-0.01532664,1,6616.686078,0.001699813
-0.0153252,2,13233.37216,0.003399626
-0.01532468,1,6616.686078,0.001699813
-0.01532209,2,13233.37216,0.003399626
-0.01532164,1,6616.686078,0.001699813
-0.01531943,2,13233.37216,0.003399626
-0.01531867,2,13233.37216,0.003399626
-0.01531861,1,6616.686078,0.001699813
-0.01531606,1,6616.686078,0.001699813
-0.01531571,2,13233.37216,0.003399626
-0.01531247,2,13233.37216,0.003399626
-0.0153109,1,6616.686078,0.001699813
-0.01531067,2,13233.37216,0.003399626
-0.01531039,1,6616.686078,0.001699813
-0.01530675,1,6616.686078,0.001699813
-0.01530631,1,6616.686078,0.001699813
-0.01530288,1,6616.686078,0.001699813
-0.01530159,1,6616.686078,0.001699813
-0.015299,2,13233.37216,0.003399626
-0.01529797,1,6616.686078,0.001699813
-0.01529757,2,13233.37216,0.003399626
-0.01529675,2,13233.37216,0.003399626
-0.01529641,1,6616.686078,0.001699813
-0.0152949,1,6616.686078,0.001699813
-0.01529432,1,6616.686078,0.001699813
-0.01529184,2,13233.37216,0.003399626
-0.01529044,1,6616.686078,0.001699813
-0.01528944,1,6616.686078,0.001699813
-0.01528844,1,6616.686078,0.001699813
-0.01528835,1,6616.686078,0.001699813
-0.01528776,2,13233.37216,0.003399626
-0.01528713,1,6616.686078,0.001699813
-0.01528656,1,6616.686078,0.001699813
-0.01528464,1,6616.686078,0.001699813
-0.01528235,2,13233.37216,0.003399626
-0.01528208,1,6616.686078,0.001699813
-0.01527852,1,6616.686078,0.001699813
-0.01527805,1,6616.686078,0.001699813
-0.0152765,1,6616.686078,0.001699813
-0.01527453,1,6616.686078,0.001699813
-0.01527406,1,6616.686078,0.001699813
-0.015271,2,13233.37216,0.003399626
-0.01526586,1,6616.686078,0.001699813
-0.01526493,2,13233.37216,0.003399626
-0.01525785,1,6616.686078,0.001699813
-0.01525472,2,13233.37216,0.003399626
-0.01525147,1,6616.686078,0.001699813
-0.01524843,2,13233.37216,0.003399626
-0.0152475,1,6616.686078,0.001699813
-0.01524399,1,6616.686078,0.001699813
-0.01524347,2,13233.37216,0.003399626
-0.0152432,1,6616.686078,0.001699813
-0.01524214,2,13233.37216,0.003399626
-0.01524142,2,13233.37216,0.003399626
-0.01523844,1,6616.686078,0.001699813
-0.01523788,1,6616.686078,0.001699813
-0.01523565,2,13233.37216,0.003399626
-0.01523544,1,6616.686078,0.001699813
-0.01523431,1,6616.686078,0.001699813
-0.01523416,1,6616.686078,0.001699813
-0.01523339,2,13233.37216,0.003399626
-0.01523303,1,6616.686078,0.001699813
-0.01523217,1,6616.686078,0.001699813
-0.01523007,1,6616.686078,0.001699813
-0.01522875,1,6616.686078,0.001699813
-0.01522687,2,13233.37216,0.003399626
-0.01522392,2,13233.37216,0.003399626
-0.01522261,2,13233.37216,0.003399626
-0.01522183,1,6616.686078,0.001699813
-0.01522156,2,13233.37216,0.003399626
-0.01522155,1,6616.686078,0.001699813
-0.01522076,2,13233.37216,0.003399626
-0.01521941,1,6616.686078,0.001699813
-0.01521921,1,6616.686078,0.001699813
-0.01521749,1,6616.686078,0.001699813
-0.01521744,1,6616.686078,0.001699813
-0.01521278,1,6616.686078,0.001699813
-0.0152109,2,13233.37216,0.003399626
-0.01520745,1,6616.686078,0.001699813
-0.01520571,1,6616.686078,0.001699813
-0.01520234,1,6616.686078,0.001699813
-0.01520083,1,6616.686078,0.001699813
-0.01520049,1,6616.686078,0.001699813
-0.01520035,2,13233.37216,0.003399626
-0.01519808,1,6616.686078,0.001699813
-0.015196,1,6616.686078,0.001699813
-0.01519405,2,13233.37216,0.003399626
-0.01519219,2,13233.37216,0.003399626
-0.01519212,1,6616.686078,0.001699813
-0.0151891,2,13233.37216,0.003399626
-0.01518632,2,13233.37216,0.003399626
-0.01518264,1,6616.686078,0.001699813
-0.01518145,1,6616.686078,0.001699813
-0.01518021,1,6616.686078,0.001699813
-0.01517856,1,6616.686078,0.001699813
-0.01517751,1,6616.686078,0.001699813
-0.01517512,2,13233.37216,0.003399626
-0.0151733,1,6616.686078,0.001699813
-0.0151729,1,6616.686078,0.001699813
-0.01516906,1,6616.686078,0.001699813
-0.01516901,1,6616.686078,0.001699813
-0.01516592,2,13233.37216,0.003399626
-0.01516555,2,13233.37216,0.003399626
-0.01516404,1,6616.686078,0.001699813
-0.01516135,2,13233.37216,0.003399626
-0.01515773,1,6616.686078,0.001699813
-0.01515692,1,6616.686078,0.001699813
-0.01515385,1,6616.686078,0.001699813
-0.01515168,1,6616.686078,0.001699813
-0.01515078,1,6616.686078,0.001699813
-0.01515071,1,6616.686078,0.001699813
-0.01514971,1,6616.686078,0.001699813
-0.01514941,2,13233.37216,0.003399626
-0.01514879,1,6616.686078,0.001699813
-0.01514757,1,6616.686078,0.001699813
-0.01514736,1,6616.686078,0.001699813
-0.01514501,2,13233.37216,0.003399626
-0.01514447,2,13233.37216,0.003399626
-0.01514276,2,13233.37216,0.003399626
-0.01514258,2,13233.37216,0.003399626
-0.01514082,2,13233.37216,0.003399626
-0.01514043,2,13233.37216,0.003399626
-0.01513829,2,13233.37216,0.003399626
-0.01513779,1,6616.686078,0.001699813
-0.01513662,1,6616.686078,0.001699813
-0.01513539,1,6616.686078,0.001699813
-0.01512927,1,6616.686078,0.001699813
-0.01512722,1,6616.686078,0.001699813
-0.01512695,1,6616.686078,0.001699813
-0.01512652,2,13233.37216,0.003399626
-0.01512493,2,13233.37216,0.003399626
-0.01512448,1,6616.686078,0.001699813
-0.01512424,1,6616.686078,0.001699813
-0.01512335,2,13233.37216,0.003399626
-0.01511878,1,6616.686078,0.001699813
-0.01511781,1,6616.686078,0.001699813
-0.01511517,1,6616.686078,0.001699813
-0.01511471,1,6616.686078,0.001699813
-0.01511219,1,6616.686078,0.001699813
-0.01510827,1,6616.686078,0.001699813
-0.01510413,2,13233.37216,0.003399626
-0.01510153,1,6616.686078,0.001699813
-0.01510102,1,6616.686078,0.001699813
-0.0150975,1,6616.686078,0.001699813
-0.01509648,1,6616.686078,0.001699813
-0.01509291,1,6616.686078,0.001699813
-0.01509273,1,6616.686078,0.001699813
-0.01509178,1,6616.686078,0.001699813
-0.01509038,1,6616.686078,0.001699813
-0.01509011,2,13233.37216,0.003399626
-0.0150901,1,6616.686078,0.001699813
-0.01508978,2,13233.37216,0.003399626
-0.01508962,1,6616.686078,0.001699813
-0.01508698,1,6616.686078,0.001699813
-0.01508638,1,6616.686078,0.001699813
-0.01508478,1,6616.686078,0.001699813
-0.01508415,1,6616.686078,0.001699813
-0.01508356,2,13233.37216,0.003399626
-0.01508187,1,6616.686078,0.001699813
-0.0150809,1,6616.686078,0.001699813
-0.01508006,1,6616.686078,0.001699813
-0.01507958,1,6616.686078,0.001699813
-0.01507932,2,13233.37216,0.003399626
-0.0150793,2,13233.37216,0.003399626
-0.01507117,2,13233.37216,0.003399626
-0.01507085,1,6616.686078,0.001699813
-0.01507084,1,6616.686078,0.001699813
-0.01507073,1,6616.686078,0.001699813
-0.01506832,2,13233.37216,0.003399626
-0.01506798,2,13233.37216,0.003399626
-0.01506726,2,13233.37216,0.003399626
-0.01506689,1,6616.686078,0.001699813
-0.01506611,2,13233.37216,0.003399626
-0.01506226,1,6616.686078,0.001699813
-0.01506009,2,13233.37216,0.003399626
-0.01505934,2,13233.37216,0.003399626
-0.01505832,1,6616.686078,0.001699813
-0.01505829,2,13233.37216,0.003399626
-0.01505713,1,6616.686078,0.001699813
-0.01505557,1,6616.686078,0.001699813
-0.01505513,1,6616.686078,0.001699813
-0.01505289,1,6616.686078,0.001699813
-0.01504763,2,13233.37216,0.003399626
-0.0150441,1,6616.686078,0.001699813
-0.01503759,1,6616.686078,0.001699813
-0.01503554,1,6616.686078,0.001699813
-0.01503341,2,13233.37216,0.003399626
-0.0150315,1,6616.686078,0.001699813
-0.01503088,2,13233.37216,0.003399626
-0.01503061,2,13233.37216,0.003399626
-0.01502944,1,6616.686078,0.001699813
-0.0150254,1,6616.686078,0.001699813
-0.0150236,1,6616.686078,0.001699813
-0.0150228,1,6616.686078,0.001699813
-0.01501945,1,6616.686078,0.001699813
-0.01501917,1,6616.686078,0.001699813
-0.01501547,2,13233.37216,0.003399626
-0.01501353,2,13233.37216,0.003399626
-0.01501137,1,6616.686078,0.001699813
-0.01501032,2,13233.37216,0.003399626
-0.01500998,2,13233.37216,0.003399626
-0.01500874,1,6616.686078,0.001699813
-0.01500818,1,6616.686078,0.001699813
-0.01500772,2,13233.37216,0.003399626
-0.01500388,1,6616.686078,0.001699813
-0.01500229,2,13233.37216,0.003399626
-0.01500223,1,6616.686078,0.001699813
-0.01500203,1,6616.686078,0.001699813
-0.01500022,2,13233.37216,0.003399626
-0.01499973,2,13233.37216,0.003399626
-0.01499968,1,6616.686078,0.001699813
-0.01499944,1,6616.686078,0.001699813
-0.01499394,1,6616.686078,0.001699813
-0.01499269,1,6616.686078,0.001699813
-0.01499222,1,6616.686078,0.001699813
-0.01499102,1,6616.686078,0.001699813
-0.01499072,2,13233.37216,0.003399626
-0.01499014,1,6616.686078,0.001699813
-0.01499007,2,13233.37216,0.003399626
-0.01498978,2,13233.37216,0.003399626
-0.01498873,1,6616.686078,0.001699813
-0.01498661,1,6616.686078,0.001699813
-0.01498603,1,6616.686078,0.001699813
-0.01498597,2,13233.37216,0.003399626
-0.01498583,1,6616.686078,0.001699813
-0.01498509,2,13233.37216,0.003399626
-0.01498117,1,6616.686078,0.001699813
-0.01497999,2,13233.37216,0.003399626
-0.01497854,1,6616.686078,0.001699813
-0.01497839,1,6616.686078,0.001699813
-0.01497793,2,13233.37216,0.003399626
-0.01497673,1,6616.686078,0.001699813
-0.01497469,1,6616.686078,0.001699813
-0.01497244,1,6616.686078,0.001699813
-0.01497081,2,13233.37216,0.003399626
-0.01497076,2,13233.37216,0.003399626
-0.01497002,1,6616.686078,0.001699813
-0.01496953,1,6616.686078,0.001699813
-0.01496913,2,13233.37216,0.003399626
-0.01496545,2,13233.37216,0.003399626
-0.01496523,1,6616.686078,0.001699813
-0.01496403,2,13233.37216,0.003399626
-0.0149637,1,6616.686078,0.001699813
-0.01496363,2,13233.37216,0.003399626
-0.0149625,1,6616.686078,0.001699813
-0.01496041,2,13233.37216,0.003399626
-0.01495682,1,6616.686078,0.001699813
-0.0149564,1,6616.686078,0.001699813
-0.01495487,1,6616.686078,0.001699813
-0.01495435,1,6616.686078,0.001699813
-0.01495338,1,6616.686078,0.001699813
-0.01495293,1,6616.686078,0.001699813
-0.01495006,1,6616.686078,0.001699813
-0.01494766,2,13233.37216,0.003399626
-0.01494538,1,6616.686078,0.001699813
-0.01494493,2,13233.37216,0.003399626
-0.01494481,1,6616.686078,0.001699813
-0.01494453,1,6616.686078,0.001699813
-0.0149421,2,13233.37216,0.003399626
-0.01494172,2,13233.37216,0.003399626
-0.01494149,1,6616.686078,0.001699813
-0.01494011,1,6616.686078,0.001699813
-0.0149396,2,13233.37216,0.003399626
-0.01493677,1,6616.686078,0.001699813
-0.01493635,1,6616.686078,0.001699813
-0.01493305,1,6616.686078,0.001699813
-0.01493152,1,6616.686078,0.001699813
-0.01493022,2,13233.37216,0.003399626
-0.01492798,1,6616.686078,0.001699813
-0.01492732,2,13233.37216,0.003399626
-0.01492725,1,6616.686078,0.001699813
-0.01492332,2,13233.37216,0.003399626
-0.01492228,2,13233.37216,0.003399626
-0.01492218,2,13233.37216,0.003399626
-0.01492149,2,13233.37216,0.003399626
-0.01491962,1,6616.686078,0.001699813
-0.0149196,2,13233.37216,0.003399626
-0.01491601,2,13233.37216,0.003399626
-0.01491219,1,6616.686078,0.001699813
-0.01491163,1,6616.686078,0.001699813
-0.01491161,2,13233.37216,0.003399626
-0.01491153,1,6616.686078,0.001699813
-0.01491066,1,6616.686078,0.001699813
-0.01490994,2,13233.37216,0.003399626
-0.01490829,2,13233.37216,0.003399626
-0.01490772,2,13233.37216,0.003399626
-0.01490618,2,13233.37216,0.003399626
-0.01490591,1,6616.686078,0.001699813
-0.01490378,2,13233.37216,0.003399626
-0.01490339,1,6616.686078,0.001699813
-0.0149004,2,13233.37216,0.003399626
-0.01489976,1,6616.686078,0.001699813
-0.01489953,1,6616.686078,0.001699813
-0.01489911,1,6616.686078,0.001699813
-0.01489908,2,13233.37216,0.003399626
-0.01489812,1,6616.686078,0.001699813
-0.01489778,2,13233.37216,0.003399626
-0.01489605,2,13233.37216,0.003399626
-0.0148957,2,13233.37216,0.003399626
-0.01489453,1,6616.686078,0.001699813
-0.01489386,1,6616.686078,0.001699813
-0.01489338,1,6616.686078,0.001699813
-0.01489311,2,13233.37216,0.003399626
-0.01489034,1,6616.686078,0.001699813
-0.01489027,2,13233.37216,0.003399626
-0.01488984,2,13233.37216,0.003399626
-0.0148897,1,6616.686078,0.001699813
-0.01488755,2,13233.37216,0.003399626
-0.01488752,1,6616.686078,0.001699813
-0.01488469,1,6616.686078,0.001699813
-0.01488323,2,13233.37216,0.003399626
-0.01487944,1,6616.686078,0.001699813
-0.01487843,1,6616.686078,0.001699813
-0.01487705,1,6616.686078,0.001699813
-0.01487339,2,13233.37216,0.003399626
-0.01487141,1,6616.686078,0.001699813
-0.01487067,1,6616.686078,0.001699813
-0.01486723,2,13233.37216,0.003399626
-0.01486641,2,13233.37216,0.003399626
-0.01486617,1,6616.686078,0.001699813
-0.01486192,1,6616.686078,0.001699813
-0.014859,2,13233.37216,0.003399626
-0.01485426,1,6616.686078,0.001699813
-0.01485415,2,13233.37216,0.003399626
-0.01485391,1,6616.686078,0.001699813
-0.0148539,2,13233.37216,0.003399626
-0.01485096,2,13233.37216,0.003399626
-0.0148509,1,6616.686078,0.001699813
-0.01485074,1,6616.686078,0.001699813
-0.01484891,1,6616.686078,0.001699813
-0.01484738,1,6616.686078,0.001699813
-0.01484722,2,13233.37216,0.003399626
-0.01484586,1,6616.686078,0.001699813
-0.01484455,1,6616.686078,0.001699813
-0.01484313,2,13233.37216,0.003399626
-0.01484238,2,13233.37216,0.003399626
-0.01484138,2,13233.37216,0.003399626
-0.01483988,1,6616.686078,0.001699813
-0.01483631,1,6616.686078,0.001699813
-0.01483573,2,13233.37216,0.003399626
-0.01483388,1,6616.686078,0.001699813
-0.01483205,1,6616.686078,0.001699813
-0.01483196,1,6616.686078,0.001699813
-0.01482996,1,6616.686078,0.001699813
-0.01482977,1,6616.686078,0.001699813
-0.01482552,1,6616.686078,0.001699813
-0.01482543,2,13233.37216,0.003399626
-0.01482337,2,13233.37216,0.003399626
-0.01482288,2,13233.37216,0.003399626
-0.01481838,1,6616.686078,0.001699813
-0.01481726,1,6616.686078,0.001699813
-0.01481699,1,6616.686078,0.001699813
-0.0148152,2,13233.37216,0.003399626
-0.01481334,1,6616.686078,0.001699813
-0.01481249,2,13233.37216,0.003399626
-0.01480901,2,13233.37216,0.003399626
-0.0148076,2,13233.37216,0.003399626
-0.01480612,3,19850.05823,0.005099439
-0.01480559,2,13233.37216,0.003399626
-0.01480537,1,6616.686078,0.001699813
-0.01480421,1,6616.686078,0.001699813
-0.01480095,1,6616.686078,0.001699813
-0.014796,1,6616.686078,0.001699813
-0.01479382,2,13233.37216,0.003399626
-0.01479303,1,6616.686078,0.001699813
-0.01479162,2,13233.37216,0.003399626
-0.01479093,1,6616.686078,0.001699813
-0.01479001,1,6616.686078,0.001699813
-0.01478267,1,6616.686078,0.001699813
-0.0147808,1,6616.686078,0.001699813
-0.01478027,2,13233.37216,0.003399626
-0.01477953,1,6616.686078,0.001699813
-0.01477899,2,13233.37216,0.003399626
-0.01477714,1,6616.686078,0.001699813
-0.01477672,1,6616.686078,0.001699813
-0.01477649,2,13233.37216,0.003399626
